attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,34516.0
Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,23911.0
Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,1933.0
Existing Customer,39,M,5,High School,Single,$40K - $60K,Blue,8995.0
Attrited Customer,46,M,0,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,45,F,2,High School,Married,Less than $40K,Blue,2911.0
Existing Customer,37,M,3,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,34,F,2,College,Single,$40K - $60K,Blue,2725.0
Existing Customer,58,F,0,Unknown,Married,Less than $40K,Blue,4945.0
Existing Customer,59,M,2,Graduate,Single,$40K - $60K,Gold,23981.0
Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,1449.0
Existing Customer,53,F,3,College,Married,Unknown,Blue,4861.0
Existing Customer,57,M,1,Doctorate,Unknown,$120K +,Blue,34516.0
Attrited Customer,58,F,0,High School,Married,Less than $40K,Blue,2041.0
Existing Customer,35,F,2,High School,Married,Less than $40K,Blue,3107.0
Existing Customer,53,F,0,College,Single,Less than $40K,Blue,2945.0
Existing Customer,43,F,3,College,Divorced,$40K - $60K,Blue,2594.0
Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,1724.0
Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,31978.0
Existing Customer,42,M,3,High School,Married,$120K +,Blue,7464.0
Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,5232.0
Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,3949.0
Existing Customer,36,M,1,Uneducated,Divorced,$80K - $120K,Blue,10761.0
Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Blue,4752.0
Existing Customer,47,M,5,Unknown,Single,$80K - $120K,Blue,12932.0
Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,2734.0
Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,2330.0
Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,3378.0
Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,3002.0
Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue,34516.0
Existing Customer,54,M,1,College,Married,$120K +,Blue,9257.0
Existing Customer,44,F,3,High School,Single,Unknown,Blue,9294.0
Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,3747.0
Existing Customer,53,F,1,College,Single,$40K - $60K,Blue,3028.0
Attrited Customer,51,M,2,High School,Married,$120K +,Blue,16828.0
Existing Customer,57,M,3,College,Married,$80K - $120K,Blue,9457.0
Existing Customer,51,F,3,Graduate,Single,Unknown,Blue,11221.0
Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,5417.0
Existing Customer,45,F,2,High School,Single,$40K - $60K,Blue,3788.0
Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,12219.0
Existing Customer,31,F,2,Unknown,Divorced,Less than $40K,Blue,1438.3
Existing Customer,37,M,2,Doctorate,Single,$60K - $80K,Blue,1606.0
Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,4284.0
Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,1737.0
Existing Customer,55,M,1,Uneducated,Single,$120K +,Blue,29795.0
Existing Customer,42,F,5,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,53,M,0,High School,Married,$80K - $120K,Blue,12262.0
Existing Customer,54,M,1,Unknown,Single,$120K +,Blue,5612.0
Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue,2157.0
Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,21646.0
Existing Customer,60,F,0,Doctorate,Married,Unknown,Blue,7427.0
Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,1953.0
Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,21331.0
Existing Customer,32,F,1,Unknown,Single,Less than $40K,Blue,2428.0
Existing Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,1527.0
Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,4008.0
Existing Customer,47,M,2,Unknown,Married,$40K - $60K,Blue,4785.0
Existing Customer,44,F,2,College,Single,Less than $40K,Blue,2429.0
Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,1892.0
Existing Customer,47,F,3,High School,Single,Unknown,Blue,1986.0
Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,2563.0
Existing Customer,40,F,5,Uneducated,Married,Less than $40K,Blue,2925.0
Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,2615.0
Existing Customer,57,M,1,High School,Married,$60K - $80K,Blue,9521.0
Existing Customer,41,F,3,High School,Divorced,Less than $40K,Blue,2616.0
Existing Customer,57,M,1,Graduate,Single,$80K - $120K,Blue,30655.0
Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,8185.0
Existing Customer,37,M,3,Graduate,Married,Less than $40K,Blue,2218.0
Attrited Customer,58,M,1,College,Single,$120K +,Blue,14938.0
Existing Customer,61,M,2,Graduate,Single,Less than $40K,Blue,3451.0
Existing Customer,65,M,1,Unknown,Single,$40K - $60K,Silver,17894.0
Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,45,F,4,Graduate,Unknown,Unknown,Blue,12406.0
Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,29638.0
Existing Customer,48,M,5,Graduate,Single,$80K - $120K,Blue,2384.0
Existing Customer,42,F,5,Graduate,Single,Less than $40K,Blue,5950.0
Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,2798.0
Existing Customer,39,F,3,Doctorate,Divorced,Unknown,Blue,10329.0
Attrited Customer,47,F,4,College,Single,Less than $40K,Blue,3165.0
Existing Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,7564.0
Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,11352.0
Existing Customer,56,M,3,Uneducated,Single,$80K - $120K,Blue,3046.0
Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,53,F,1,High School,Divorced,Less than $40K,Blue,2114.0
Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,41,F,3,Unknown,Unknown,Unknown,Blue,9535.0
Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,2110.0
Existing Customer,61,F,0,Post-Graduate,Single,$40K - $60K,Blue,4467.0
Existing Customer,41,F,4,Unknown,Single,$40K - $60K,Blue,1531.0
Existing Customer,45,M,5,Doctorate,Unknown,$60K - $80K,Blue,18229.0
Existing Customer,51,F,4,High School,Single,Less than $40K,Blue,9431.0
Existing Customer,43,M,4,High School,Divorced,$80K - $120K,Blue,34516.0
Existing Customer,44,F,5,Graduate,Divorced,Less than $40K,Blue,1438.3
Attrited Customer,47,F,3,College,Single,Less than $40K,Blue,1438.3
Existing Customer,50,M,3,High School,Single,$40K - $60K,Blue,9949.0
Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,18571.0
Existing Customer,47,M,3,High School,Married,$40K - $60K,Blue,1892.0
Attrited Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,1443.0
Existing Customer,36,F,3,Graduate,Single,Less than $40K,Blue,8087.0
Existing Customer,39,F,1,High School,Married,Less than $40K,Blue,1438.3
Existing Customer,38,M,3,Graduate,Divorced,$40K - $60K,Silver,15142.0
Existing Customer,50,M,1,Unknown,Single,$120K +,Blue,17087.0
Existing Customer,55,M,1,College,Married,$60K - $80K,Blue,5282.0
Existing Customer,50,M,1,Graduate,Single,$60K - $80K,Blue,16727.0
Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,1623.0
Existing Customer,42,F,4,High School,Unknown,Less than $40K,Blue,3044.0
Existing Customer,50,M,3,Unknown,Single,$120K +,Blue,9697.0
Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,2865.0
Existing Customer,43,M,3,College,Married,$80K - $120K,Blue,11722.0
Attrited Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,2219.0
Attrited Customer,41,F,4,Post-Graduate,Married,$40K - $60K,Blue,2827.0
Existing Customer,43,F,2,Graduate,Single,Less than $40K,Blue,3028.0
Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,20882.0
Existing Customer,39,F,5,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,2334.0
Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,2185.0
Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,1473.0
Attrited Customer,50,M,1,Unknown,Single,$80K - $120K,Blue,8916.0
Attrited Customer,46,F,3,Uneducated,Single,Less than $40K,Blue,1438.3
Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,3495.0
Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,13490.0
Existing Customer,34,M,2,High School,Unknown,$40K - $60K,Blue,2235.0
Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,5853.0
Existing Customer,48,F,2,Uneducated,Married,Less than $40K,Silver,13411.0
Existing Customer,57,M,2,Graduate,Single,$120K +,Blue,34516.0
Existing Customer,37,F,4,Graduate,Married,Less than $40K,Blue,8014.0
Existing Customer,39,M,1,Graduate,Unknown,$80K - $120K,Blue,1438.3
Existing Customer,46,M,5,Uneducated,Unknown,$120K +,Silver,34516.0
Existing Customer,61,M,1,Uneducated,Married,$60K - $80K,Blue,2567.0
Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,3654.0
Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,1438.3
Existing Customer,54,F,3,High School,Married,Unknown,Blue,1900.0
Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue,2021.0
Existing Customer,56,F,4,Graduate,Married,Less than $40K,Blue,1860.0
Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,34,M,3,High School,Unknown,$40K - $60K,Blue,12714.0
Existing Customer,43,F,3,High School,Unknown,$40K - $60K,Blue,10136.0
Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,6587.0
Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,1555.0
Existing Customer,35,F,3,Doctorate,Single,Unknown,Blue,3926.0
Attrited Customer,53,F,3,High School,Single,Less than $40K,Blue,2019.0
Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,2490.0
Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,1724.0
Existing Customer,51,M,1,High School,Married,Less than $40K,Blue,2009.0
Existing Customer,57,F,3,High School,Single,Unknown,Blue,21046.0
Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Silver,21681.0
Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,2804.0
Existing Customer,44,F,4,College,Single,Less than $40K,Blue,3220.0
Attrited Customer,48,M,4,High School,Married,$80K - $120K,Blue,34516.0
Existing Customer,49,F,2,Unknown,Married,Less than $40K,Blue,1588.0
Existing Customer,41,M,1,Graduate,Divorced,$80K - $120K,Blue,6593.0
Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,5662.0
Existing Customer,61,F,0,Graduate,Married,Less than $40K,Blue,2378.0
Existing Customer,39,M,2,High School,Single,$60K - $80K,Blue,20749.0
Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,6508.0
Existing Customer,51,M,0,High School,Single,$120K +,Silver,34516.0
Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,3731.0
Existing Customer,57,F,3,Uneducated,Married,Less than $40K,Blue,4224.0
Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,4950.0
Existing Customer,48,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,9705.0
Attrited Customer,35,F,1,Doctorate,Married,$40K - $60K,Blue,2886.0
Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,3160.0
Existing Customer,55,M,2,Unknown,Married,$80K - $120K,Blue,10979.0
Attrited Customer,57,F,3,High School,Married,$40K - $60K,Blue,2072.0
Existing Customer,33,M,3,Post-Graduate,Single,$60K - $80K,Blue,8717.0
Attrited Customer,38,M,1,Uneducated,Single,$60K - $80K,Blue,20749.0
Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,18571.0
Existing Customer,54,F,2,Graduate,Single,Less than $40K,Silver,12685.0
Existing Customer,30,M,1,High School,Single,$60K - $80K,Blue,2601.0
Existing Customer,56,M,2,College,Unknown,$80K - $120K,Blue,26812.0
Existing Customer,55,F,1,Uneducated,Single,$40K - $60K,Blue,3585.0
Attrited Customer,35,M,2,Graduate,Single,$60K - $80K,Blue,2789.0
Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,2414.0
Existing Customer,34,F,3,Unknown,Single,Less than $40K,Blue,5015.0
Existing Customer,55,F,1,Graduate,Married,Unknown,Blue,1438.3
Existing Customer,44,M,4,High School,Single,$80K - $120K,Blue,18358.0
Existing Customer,38,M,1,Uneducated,Married,$60K - $80K,Blue,2836.0
Existing Customer,31,F,0,Graduate,Single,Unknown,Blue,2318.0
Existing Customer,51,F,2,Graduate,Single,Unknown,Blue,2464.0
Attrited Customer,54,M,5,High School,Single,$80K - $120K,Silver,34516.0
Existing Customer,47,F,1,Uneducated,Married,Unknown,Blue,17116.0
Existing Customer,38,F,2,College,Single,Less than $40K,Blue,2699.0
Existing Customer,63,M,0,College,Single,$40K - $60K,Blue,1648.0
Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,3773.0
Existing Customer,60,F,2,Graduate,Married,Less than $40K,Blue,1977.0
Existing Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,6329.0
Existing Customer,49,M,1,Unknown,Married,$120K +,Blue,3104.0
Existing Customer,55,M,0,Post-Graduate,Married,$120K +,Blue,11023.0
Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,10946.0
Existing Customer,29,M,1,College,Single,$60K - $80K,Blue,2043.0
Existing Customer,56,F,4,Doctorate,Married,$40K - $60K,Blue,5335.0
Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,1438.3
Attrited Customer,49,M,4,College,Married,$120K +,Blue,32563.0
Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,9599.0
Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,5043.0
Existing Customer,57,F,0,Doctorate,Single,$40K - $60K,Blue,10948.0
Existing Customer,58,F,1,Uneducated,Unknown,Less than $40K,Blue,1472.0
Existing Customer,64,F,0,High School,Single,Unknown,Blue,4100.0
Existing Customer,54,F,3,Doctorate,Unknown,Less than $40K,Blue,4132.0
Existing Customer,64,M,0,Uneducated,Single,Less than $40K,Blue,4225.0
Existing Customer,48,F,4,Unknown,Married,Less than $40K,Blue,2340.0
Attrited Customer,46,F,4,Unknown,Married,Less than $40K,Blue,3313.0
Existing Customer,54,M,1,Uneducated,Married,$120K +,Blue,19252.0
Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,1933.0
Existing Customer,61,M,1,Unknown,Single,Less than $40K,Blue,7936.0
Attrited Customer,54,F,2,Graduate,Unknown,$40K - $60K,Blue,2216.0
Existing Customer,43,M,5,Graduate,Unknown,$120K +,Silver,34516.0
Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,6587.0
Existing Customer,52,F,2,Unknown,Married,Unknown,Blue,2046.0
Existing Customer,47,F,2,Graduate,Married,Less than $40K,Silver,12094.0
Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,2330.0
Existing Customer,55,M,3,High School,Single,$60K - $80K,Blue,8404.0
Existing Customer,63,F,1,Graduate,Married,Less than $40K,Blue,2378.0
Existing Customer,54,F,2,Graduate,Single,Less than $40K,Blue,2901.0
Existing Customer,28,F,1,Uneducated,Single,Less than $40K,Blue,2543.0
Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,1804.0
Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,13894.0
Attrited Customer,51,M,3,Post-Graduate,Married,$120K +,Blue,23898.0
Existing Customer,52,F,4,High School,Married,Less than $40K,Blue,3449.0
Existing Customer,35,M,2,Graduate,Single,$60K - $80K,Blue,2400.0
Existing Customer,38,M,2,Unknown,Divorced,$80K - $120K,Blue,11710.0
Existing Customer,54,M,3,Graduate,Married,$60K - $80K,Blue,4666.0
Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,2984.0
Existing Customer,40,M,2,College,Married,$60K - $80K,Blue,6332.0
Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,9671.0
Existing Customer,44,M,4,Uneducated,Single,$80K - $120K,Blue,12165.0
Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,2602.0
Attrited Customer,57,M,1,Graduate,Single,$80K - $120K,Blue,9033.0
Existing Customer,36,M,1,Post-Graduate,Single,$80K - $120K,Blue,26372.0
Existing Customer,44,F,4,Unknown,Single,$40K - $60K,Blue,2867.0
Existing Customer,42,F,5,College,Unknown,Less than $40K,Blue,1791.0
Existing Customer,57,M,1,College,Married,$60K - $80K,Blue,2253.0
Attrited Customer,50,M,2,High School,Married,$120K +,Blue,27126.0
Existing Customer,54,M,1,Graduate,Single,$80K - $120K,Blue,34516.0
Existing Customer,46,F,2,Graduate,Single,Unknown,Blue,1438.3
Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,24256.0
Attrited Customer,54,M,1,High School,Single,$80K - $120K,Blue,7570.0
Existing Customer,44,F,5,Unknown,Married,Unknown,Blue,5791.0
Existing Customer,43,F,4,High School,Married,Less than $40K,Blue,2374.0
Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,6083.0
Existing Customer,31,F,1,College,Single,Less than $40K,Blue,2758.0
Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,3390.0
Existing Customer,38,F,1,Graduate,Married,Less than $40K,Blue,3297.0
Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,4097.0
Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,6660.0
Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,3749.0
Existing Customer,32,F,2,Graduate,Single,Less than $40K,Blue,2762.0
Attrited Customer,46,F,1,High School,Married,Less than $40K,Blue,1850.0
Existing Customer,49,M,2,High School,Married,$80K - $120K,Blue,28142.0
Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue,2021.0
Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,11106.0
Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,22718.0
Existing Customer,48,M,1,College,Single,$80K - $120K,Blue,13287.0
Existing Customer,45,M,3,High School,Married,$120K +,Blue,6176.0
Existing Customer,56,M,1,Graduate,Single,$60K - $80K,Blue,21805.0
Attrited Customer,44,M,3,Graduate,Divorced,$60K - $80K,Blue,2829.0
Existing Customer,48,M,4,Post-Graduate,Married,$40K - $60K,Blue,3981.0
Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,2890.0
Existing Customer,39,F,3,College,Divorced,$40K - $60K,Blue,1438.3
Attrited Customer,36,F,3,Unknown,Single,Unknown,Blue,10241.0
Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,7709.0
Existing Customer,39,M,1,Unknown,Married,$120K +,Blue,3103.0
Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,6663.0
Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,4985.0
Existing Customer,45,M,1,Graduate,Married,$80K - $120K,Blue,21165.0
Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,2915.0
Existing Customer,45,F,3,Uneducated,Unknown,Less than $40K,Blue,4066.0
Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,30210.0
Existing Customer,44,M,4,Uneducated,Single,$80K - $120K,Silver,34516.0
Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,12219.0
Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,5950.0
Existing Customer,53,M,3,College,Single,$120K +,Blue,15631.0
Existing Customer,42,F,2,Uneducated,Married,Less than $40K,Blue,2066.0
Attrited Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,2867.0
Existing Customer,27,M,0,Graduate,Single,Less than $40K,Blue,3585.0
Existing Customer,56,F,2,Graduate,Married,Less than $40K,Blue,1629.0
Existing Customer,43,M,4,Unknown,Unknown,$80K - $120K,Blue,4042.0
Attrited Customer,59,M,0,Uneducated,Married,$80K - $120K,Blue,8065.0
Existing Customer,65,M,1,Graduate,Married,$40K - $60K,Blue,2136.0
Existing Customer,53,F,2,Graduate,Married,Unknown,Blue,2592.0
Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue,1860.0
Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,3422.0
Existing Customer,53,F,3,College,Married,Less than $40K,Blue,3034.0
Existing Customer,37,M,2,Unknown,Divorced,$60K - $80K,Blue,23138.0
Attrited Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,3680.0
Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,6441.0
Existing Customer,44,F,4,High School,Divorced,Unknown,Blue,3187.0
Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,30746.0
Existing Customer,45,M,3,Post-Graduate,Married,$80K - $120K,Blue,12945.0
Existing Customer,55,M,1,Graduate,Married,$40K - $60K,Blue,1438.3
Existing Customer,34,M,2,Graduate,Unknown,$40K - $60K,Blue,5639.0
Existing Customer,63,F,0,Uneducated,Married,Unknown,Blue,12766.0
Existing Customer,53,F,1,Doctorate,Single,Less than $40K,Blue,6946.0
Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,2363.0
Existing Customer,55,M,1,Uneducated,Single,$60K - $80K,Blue,8386.0
Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,2344.0
Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,4861.0
Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,6033.0
Existing Customer,43,F,3,Doctorate,Married,Unknown,Blue,2692.0
Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,7478.0
Existing Customer,39,F,3,Graduate,Divorced,$40K - $60K,Blue,4022.0
Existing Customer,50,F,4,Unknown,Single,Less than $40K,Blue,7326.0
Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,2888.0
Existing Customer,36,M,1,Post-Graduate,Single,$120K +,Blue,34516.0
Attrited Customer,38,M,1,High School,Unknown,$40K - $60K,Blue,4169.0
