attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,51,M,1,Graduate,Single,$120K +,Blue,34516.0
Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,5800.0
Existing Customer,53,F,1,College,Married,Unknown,Blue,17054.0
Existing Customer,51,M,3,Doctorate,Married,$120K +,Blue,13478.0
Attrited Customer,44,M,3,Uneducated,Unknown,$80K - $120K,Silver,34516.0
Attrited Customer,54,F,2,Unknown,Unknown,$40K - $60K,Gold,23981.0
Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,4829.0
Attrited Customer,40,F,4,Doctorate,Married,$40K - $60K,Blue,2446.0
Existing Customer,54,M,3,Post-Graduate,Married,$80K - $120K,Blue,4531.0
Attrited Customer,46,F,4,Doctorate,Single,Less than $40K,Blue,1438.3
Existing Customer,42,F,2,Graduate,Married,Unknown,Blue,4708.0
Existing Customer,51,F,3,Uneducated,Married,Unknown,Blue,3553.0
Existing Customer,43,M,3,Uneducated,Single,$80K - $120K,Blue,19719.0
Existing Customer,56,M,1,Uneducated,Single,$120K +,Blue,34516.0
Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,17158.0
Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,6812.0
Existing Customer,55,M,1,High School,Single,$60K - $80K,Blue,9551.0
Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,2131.0
Existing Customer,56,F,2,College,Single,Less than $40K,Blue,8516.0
Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,4675.0
Existing Customer,53,F,4,Graduate,Married,Unknown,Blue,2557.0
Attrited Customer,45,F,2,College,Single,Less than $40K,Blue,5667.0
Existing Customer,46,M,2,Unknown,Unknown,$60K - $80K,Blue,10602.0
Existing Customer,58,M,3,Unknown,Married,$120K +,Silver,34516.0
Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,10541.0
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,3026.0
Existing Customer,53,M,2,Post-Graduate,Married,$120K +,Blue,31680.0
Existing Customer,42,F,1,Unknown,Single,Less than $40K,Blue,2403.0
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,2574.0
Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,2344.0
Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,2592.0
Attrited Customer,41,M,2,Unknown,Divorced,$80K - $120K,Blue,2281.0
Existing Customer,59,M,0,Uneducated,Married,$60K - $80K,Blue,1438.3
Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,21875.0
Attrited Customer,52,M,1,Post-Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,48,M,3,Unknown,Married,$80K - $120K,Blue,26882.0
Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,3182.0
Existing Customer,48,M,4,High School,Single,$40K - $60K,Blue,6128.0
Existing Customer,54,M,5,Graduate,Married,$120K +,Blue,27347.0
Existing Customer,37,M,2,Doctorate,Married,$60K - $80K,Blue,12299.0
Existing Customer,52,F,2,Uneducated,Single,Unknown,Blue,2411.0
Existing Customer,45,M,5,College,Married,$60K - $80K,Blue,6895.0
Existing Customer,32,M,1,Unknown,Single,$80K - $120K,Blue,7010.0
Attrited Customer,58,M,1,Unknown,Single,$120K +,Blue,9272.0
Existing Customer,46,M,3,Uneducated,Married,$80K - $120K,Blue,23271.0
Attrited Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,4203.0
Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,23462.0
Existing Customer,58,F,0,Graduate,Single,Less than $40K,Blue,4299.0
Existing Customer,34,F,2,Unknown,Married,Less than $40K,Blue,5795.0
Existing Customer,45,F,2,College,Married,Less than $40K,Blue,3170.0
Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,5095.0
Attrited Customer,57,M,2,High School,Married,$80K - $120K,Blue,10214.0
Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,2829.0
Existing Customer,57,M,1,High School,Married,$40K - $60K,Blue,3808.0
Existing Customer,36,M,2,Graduate,Single,$40K - $60K,Blue,6763.0
Existing Customer,53,M,3,High School,Unknown,$120K +,Blue,32926.0
Attrited Customer,41,F,2,Doctorate,Married,Unknown,Blue,1827.0
Existing Customer,41,F,1,Graduate,Married,$40K - $60K,Blue,11135.0
Attrited Customer,62,F,1,Unknown,Married,Less than $40K,Blue,2689.0
Existing Customer,59,M,1,Graduate,Single,$60K - $80K,Blue,7075.0
Existing Customer,44,F,3,Graduate,Divorced,Unknown,Blue,6971.0
Attrited Customer,54,M,2,Graduate,Single,$120K +,Blue,24577.0
Attrited Customer,30,F,1,High School,Single,Less than $40K,Blue,1691.0
Existing Customer,51,M,2,Doctorate,Married,$80K - $120K,Blue,4145.0
Existing Customer,45,F,2,Uneducated,Married,Unknown,Blue,1755.0
Existing Customer,33,F,3,High School,Married,Less than $40K,Blue,3731.0
Existing Customer,46,M,2,Unknown,Unknown,$60K - $80K,Blue,19939.0
Existing Customer,60,F,1,Graduate,Married,Less than $40K,Blue,1977.0
Existing Customer,49,F,1,Unknown,Single,Less than $40K,Blue,1838.0
Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,2319.0
Attrited Customer,59,M,1,College,Married,$40K - $60K,Blue,4085.0
Existing Customer,35,M,3,Graduate,Single,$80K - $120K,Blue,2647.0
Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,3384.0
Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,8633.0
Existing Customer,45,F,4,High School,Married,Less than $40K,Blue,2374.0
Existing Customer,56,F,2,High School,Single,Unknown,Silver,33905.0
Existing Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,1438.3
Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,3203.0
Existing Customer,31,M,2,Uneducated,Married,$40K - $60K,Blue,2157.0
Existing Customer,49,F,4,Unknown,Married,$40K - $60K,Blue,1438.3
Existing Customer,40,F,4,High School,Single,Less than $40K,Blue,1968.0
Existing Customer,44,F,4,Unknown,Single,Unknown,Blue,5496.0
Existing Customer,41,M,3,Post-Graduate,Married,$120K +,Blue,34516.0
Existing Customer,51,M,1,High School,Married,$80K - $120K,Blue,1618.0
Existing Customer,43,M,2,College,Married,$80K - $120K,Blue,4654.0
Existing Customer,56,F,0,Post-Graduate,Married,Less than $40K,Blue,7692.0
Existing Customer,39,F,1,Uneducated,Married,Unknown,Blue,6083.0
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,1480.0
Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,20080.0
Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,2658.0
Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Blue,17890.0
Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Silver,18072.0
Existing Customer,41,M,5,Unknown,Married,$60K - $80K,Silver,25293.0
Existing Customer,41,M,4,High School,Unknown,$40K - $60K,Blue,1527.0
Existing Customer,46,M,3,Unknown,Single,$120K +,Blue,16494.0
Existing Customer,55,M,3,College,Married,Less than $40K,Blue,3057.0
Existing Customer,37,M,3,Graduate,Married,Less than $40K,Blue,2218.0
Existing Customer,55,M,2,Doctorate,Single,$80K - $120K,Silver,34516.0
Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,14447.0
Attrited Customer,31,M,0,Unknown,Divorced,Less than $40K,Blue,6012.0
Existing Customer,33,F,0,Unknown,Single,Less than $40K,Blue,7554.0
Existing Customer,65,F,0,Graduate,Married,Unknown,Blue,16312.0
Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,5158.0
Attrited Customer,52,M,2,Graduate,Single,$80K - $120K,Blue,24262.0
Attrited Customer,52,M,0,Post-Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,9930.0
Existing Customer,49,F,4,Uneducated,Married,Less than $40K,Blue,2154.0
Existing Customer,41,F,3,Doctorate,Married,$40K - $60K,Blue,2594.0
Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,6111.0
Attrited Customer,40,M,4,High School,Married,$80K - $120K,Blue,1504.0
Existing Customer,38,F,2,College,Married,$40K - $60K,Blue,2473.0
Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue,1623.0
Existing Customer,47,F,3,Uneducated,Married,Unknown,Blue,21646.0
Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32426.0
Existing Customer,36,F,4,College,Married,Unknown,Blue,4685.0
Existing Customer,45,F,2,Uneducated,Married,Unknown,Blue,8103.0
Existing Customer,46,M,3,Graduate,Single,$60K - $80K,Blue,13362.0
Attrited Customer,55,F,1,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,49,F,4,Uneducated,Married,Unknown,Blue,4928.0
Existing Customer,40,F,2,Uneducated,Married,Less than $40K,Blue,3108.0
Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,2730.0
Existing Customer,49,M,2,High School,Married,$80K - $120K,Blue,19762.0
Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,3025.0
Existing Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,9671.0
Existing Customer,40,M,1,Unknown,Married,$60K - $80K,Blue,13650.0
Existing Customer,44,M,5,High School,Single,$120K +,Blue,12725.0
Existing Customer,48,F,2,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,51,M,2,College,Married,$120K +,Blue,5232.0
Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,3378.0
Existing Customer,39,M,1,High School,Single,$60K - $80K,Blue,7293.0
Existing Customer,37,M,2,Doctorate,Divorced,$60K - $80K,Blue,20803.0
Existing Customer,41,M,4,College,Married,$60K - $80K,Blue,18001.0
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,3034.0
Attrited Customer,39,F,5,Unknown,Married,Less than $40K,Blue,3116.0
Existing Customer,48,F,5,Unknown,Unknown,Unknown,Blue,8644.0
Existing Customer,45,M,3,High School,Single,$60K - $80K,Silver,34140.0
Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,11096.0
Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,2705.0
Existing Customer,60,M,1,Unknown,Unknown,$60K - $80K,Blue,5479.0
Attrited Customer,42,F,0,Uneducated,Married,Unknown,Blue,13894.0
Existing Customer,37,F,3,Post-Graduate,Single,$40K - $60K,Blue,2473.0
Existing Customer,30,F,0,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Silver,15785.0
Existing Customer,45,M,1,Unknown,Single,$60K - $80K,Blue,3135.0
Attrited Customer,45,F,3,Graduate,Single,Less than $40K,Blue,1951.0
Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,7712.0
Existing Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,2849.0
Existing Customer,44,M,4,Uneducated,Married,$60K - $80K,Blue,7872.0
Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,3028.0
Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,1737.0
Existing Customer,36,M,2,High School,Unknown,$40K - $60K,Blue,2235.0
Existing Customer,48,M,3,High School,Divorced,$40K - $60K,Blue,6340.0
Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,3226.0
Existing Customer,45,F,4,Uneducated,Married,Less than $40K,Blue,2606.0
Existing Customer,59,F,2,Uneducated,Married,Less than $40K,Blue,2494.0
Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,1815.0
Existing Customer,58,M,3,High School,Married,$120K +,Blue,2872.0
Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,7478.0
Existing Customer,46,M,3,Uneducated,Married,$40K - $60K,Gold,34516.0
Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,3308.0
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,4038.0
Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,5015.0
Existing Customer,42,F,3,High School,Married,Less than $40K,Gold,15987.0
Existing Customer,44,M,2,Graduate,Married,$40K - $60K,Blue,10682.0
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,5095.0
Existing Customer,45,F,2,High School,Married,$40K - $60K,Blue,3304.0
Existing Customer,37,M,4,Graduate,Married,$40K - $60K,Blue,2993.0
Existing Customer,36,M,4,College,Single,$80K - $120K,Blue,14544.0
Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,2492.0
Existing Customer,47,F,3,High School,Single,Unknown,Blue,4349.0
Existing Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,6022.0
Existing Customer,57,M,3,Uneducated,Married,$120K +,Blue,19802.0
Existing Customer,32,F,1,Unknown,Single,Less than $40K,Blue,2428.0
Attrited Customer,59,F,1,High School,Married,Less than $40K,Blue,2833.0
Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,Blue,4555.0
Attrited Customer,61,M,0,High School,Married,Less than $40K,Blue,3897.0
Existing Customer,46,M,3,High School,Single,$80K - $120K,Blue,12932.0
Existing Customer,43,F,5,Graduate,Unknown,Less than $40K,Blue,1874.0
Existing Customer,50,M,2,Unknown,Single,$80K - $120K,Blue,16794.0
Existing Customer,53,F,1,Graduate,Divorced,$40K - $60K,Silver,17835.0
Existing Customer,38,M,2,High School,Single,$60K - $80K,Silver,26437.0
Existing Customer,40,F,2,Graduate,Unknown,Less than $40K,Blue,6728.0
Existing Customer,59,M,1,Graduate,Single,$120K +,Blue,34516.0
Attrited Customer,50,M,1,Unknown,Unknown,$120K +,Blue,1686.0
Existing Customer,50,M,2,Graduate,Married,$60K - $80K,Blue,2021.0
Existing Customer,61,M,0,Uneducated,Single,$60K - $80K,Blue,7288.0
Existing Customer,49,M,1,Unknown,Married,$40K - $60K,Blue,12914.0
Existing Customer,45,M,1,Graduate,Single,$80K - $120K,Blue,23034.0
Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,4668.0
Existing Customer,51,M,0,Graduate,Married,$120K +,Blue,7932.0
Existing Customer,49,M,2,High School,Unknown,$60K - $80K,Blue,9551.0
Existing Customer,50,M,2,Doctorate,Single,$80K - $120K,Blue,24742.0
Attrited Customer,64,M,0,Graduate,Married,Unknown,Blue,9238.0
Attrited Customer,54,M,1,High School,Married,$80K - $120K,Blue,3164.0
Attrited Customer,49,M,3,College,Married,$120K +,Blue,34516.0
Existing Customer,51,F,4,Graduate,Married,Less than $40K,Blue,1789.0
Existing Customer,48,F,4,Uneducated,Single,Less than $40K,Blue,1522.0
Attrited Customer,41,M,2,High School,Married,$60K - $80K,Blue,9428.0
Existing Customer,40,F,4,College,Married,Unknown,Blue,4540.0
Existing Customer,40,M,3,High School,Single,$60K - $80K,Blue,1818.0
Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Silver,34516.0
Existing Customer,51,F,1,College,Single,$40K - $60K,Blue,5351.0
Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,3520.0
Existing Customer,35,M,2,College,Single,$60K - $80K,Blue,8717.0
Existing Customer,44,F,4,Uneducated,Single,$40K - $60K,Blue,3657.0
Existing Customer,47,F,2,Doctorate,Married,Unknown,Blue,7762.0
Existing Customer,48,F,2,High School,Married,Unknown,Blue,12295.0
Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,4429.0
Existing Customer,32,F,1,Graduate,Unknown,Less than $40K,Gold,23981.0
Existing Customer,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,4145.0
Existing Customer,26,F,0,Unknown,Single,Less than $40K,Blue,3416.0
Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,7764.0
Existing Customer,37,M,1,Unknown,Married,$60K - $80K,Blue,2259.0
Existing Customer,49,M,3,College,Single,$60K - $80K,Blue,1641.0
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,6214.0
Existing Customer,59,M,0,Graduate,Single,$120K +,Blue,34516.0
Existing Customer,65,F,1,Doctorate,Single,Unknown,Blue,7508.0
Existing Customer,47,M,2,Unknown,Unknown,$80K - $120K,Blue,15412.0
Existing Customer,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,15594.0
Attrited Customer,32,M,3,Graduate,Married,Less than $40K,Blue,3131.0
Attrited Customer,46,M,3,Uneducated,Single,$40K - $60K,Blue,11522.0
Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue,3652.0
Existing Customer,43,M,5,Graduate,Married,$80K - $120K,Blue,29227.0
Existing Customer,32,M,0,High School,Unknown,Unknown,Blue,2885.0
Existing Customer,46,M,3,Graduate,Single,$40K - $60K,Blue,6327.0
Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,4072.0
Existing Customer,41,M,2,High School,Married,$120K +,Blue,7793.0
Existing Customer,37,M,2,Graduate,Divorced,$80K - $120K,Blue,21615.0
Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,6078.0
Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,2804.0
Existing Customer,52,F,2,Graduate,Married,Less than $40K,Silver,13411.0
Existing Customer,51,F,2,Unknown,Married,Less than $40K,Silver,12094.0
Existing Customer,56,M,2,High School,Married,$60K - $80K,Blue,4123.0
Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,3001.0
Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,2055.0
Attrited Customer,35,F,3,Graduate,Married,$40K - $60K,Blue,4196.0
Existing Customer,36,M,4,College,Married,$80K - $120K,Blue,17523.0
Existing Customer,54,M,1,High School,Married,Less than $40K,Blue,2702.0
Existing Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,2721.0
Attrited Customer,44,M,2,College,Married,$80K - $120K,Blue,12464.0
Existing Customer,63,F,1,High School,Married,Less than $40K,Blue,3396.0
Existing Customer,38,F,4,Doctorate,Married,Less than $40K,Blue,2800.0
Existing Customer,45,M,1,College,Single,$60K - $80K,Blue,3135.0
Existing Customer,39,F,4,College,Single,Less than $40K,Blue,3961.0
Existing Customer,62,F,0,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,32,M,1,Unknown,Single,$80K - $120K,Blue,13395.0
Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,2822.0
Existing Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,1896.0
Existing Customer,37,F,4,College,Married,Less than $40K,Blue,2038.0
Existing Customer,57,M,1,Graduate,Married,$60K - $80K,Blue,2043.0
Existing Customer,38,F,3,Post-Graduate,Single,Less than $40K,Blue,3223.0
Attrited Customer,46,F,3,Graduate,Married,Unknown,Blue,1438.3
Existing Customer,45,M,3,Graduate,Unknown,$80K - $120K,Blue,29923.0
Attrited Customer,39,F,3,Unknown,Single,$40K - $60K,Blue,1588.0
Existing Customer,31,F,1,Unknown,Divorced,Less than $40K,Blue,1630.0
Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,4785.0
Existing Customer,35,F,2,Unknown,Divorced,Less than $40K,Blue,3313.0
Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,Silver,34516.0
Existing Customer,52,F,2,Uneducated,Married,$40K - $60K,Blue,1872.0
Existing Customer,56,M,2,High School,Married,$120K +,Blue,17627.0
Existing Customer,32,M,3,College,Single,$80K - $120K,Silver,34516.0
Existing Customer,45,M,1,Unknown,Single,$40K - $60K,Blue,2047.0
Existing Customer,53,M,1,Graduate,Unknown,$80K - $120K,Blue,4778.0
Attrited Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,5351.0
Existing Customer,49,M,3,Unknown,Married,$120K +,Blue,34516.0
Existing Customer,51,F,1,Uneducated,Married,$40K - $60K,Blue,8900.0
Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,19127.0
Existing Customer,53,F,3,High School,Unknown,Less than $40K,Silver,13882.0
Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,5366.0
Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,2762.0
Existing Customer,65,F,2,Graduate,Single,Unknown,Gold,10351.0
Existing Customer,41,M,2,Post-Graduate,Divorced,$120K +,Blue,20056.0
Existing Customer,58,M,4,Graduate,Married,$120K +,Blue,2872.0
Existing Customer,41,F,2,Graduate,Married,Unknown,Blue,2960.0
Existing Customer,41,F,3,High School,Unknown,Less than $40K,Blue,2137.0
Attrited Customer,61,M,0,Graduate,Single,Less than $40K,Blue,3451.0
Existing Customer,40,M,2,Unknown,Divorced,$80K - $120K,Blue,5763.0
Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,3449.0
Existing Customer,37,M,2,Unknown,Married,$60K - $80K,Blue,3100.0
Attrited Customer,48,M,2,College,Single,$80K - $120K,Blue,14804.0
Existing Customer,45,M,2,Graduate,Unknown,$60K - $80K,Blue,4249.0
Existing Customer,30,F,1,College,Single,Less than $40K,Blue,2112.0
Attrited Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,18563.0
Existing Customer,61,M,1,High School,Married,$60K - $80K,Blue,9521.0
Existing Customer,60,M,0,Graduate,Single,Less than $40K,Silver,13565.0
Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,2898.0
Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Blue,2135.0
Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,18085.0
Existing Customer,41,M,3,Unknown,Single,$120K +,Blue,12248.0
Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,3959.0
Existing Customer,52,M,2,Unknown,Single,$80K - $120K,Blue,4546.0
Existing Customer,45,M,1,Unknown,Single,$40K - $60K,Blue,5279.0
Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,3189.0
Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue,10214.0
Existing Customer,52,M,0,Graduate,Single,$80K - $120K,Blue,11909.0
Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,2490.0
Attrited Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,1763.0
Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,3099.0
Attrited Customer,55,M,3,High School,Married,$120K +,Blue,5256.0
Attrited Customer,56,M,3,Graduate,Divorced,$60K - $80K,Blue,13448.0
Existing Customer,47,F,3,Unknown,Unknown,Less than $40K,Blue,3119.0
Existing Customer,58,F,1,College,Married,$40K - $60K,Blue,5335.0
Existing Customer,61,M,0,Uneducated,Single,Less than $40K,Blue,5155.0
Existing Customer,42,M,4,Uneducated,Married,Less than $40K,Blue,1950.0
Existing Customer,45,F,5,Graduate,Single,$40K - $60K,Blue,2711.0
Existing Customer,29,M,1,College,Single,$120K +,Blue,12248.0
Existing Customer,65,F,2,Graduate,Single,Unknown,Blue,10351.0
Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,8103.0
Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,5093.0
Existing Customer,39,M,3,Unknown,Divorced,$80K - $120K,Blue,33406.0
Existing Customer,45,M,2,Unknown,Unknown,$80K - $120K,Blue,3131.0
Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,2952.0
Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,45,F,2,Uneducated,Married,Unknown,Blue,8103.0
Existing Customer,41,F,5,Unknown,Unknown,$40K - $60K,Blue,2037.0
